,N,obj_robust_mean,obj_robust_max,obj_robust_min,obj_nonrobust_mean,obj_nonrobust_max,obj_nonrobust_min,robust_obj,nonrobust_obj
89,900,4.8616874463691255,5.131143017094509,4.637773789529852,4.669131673733627,5.087869605142288,3.831111111111113,2.6657848437783778,2.886666666666656
90,910,4.92126315722718,5.2713041498051325,4.62945107886015,5.125609978231734,5.565191269622943,3.9989010989011007,2.685477376951739,3.461538461538453
91,920,4.849398251235694,5.144460842014894,4.541858722388632,4.5429299669469145,4.951876617636792,3.3695652173913047,2.6546702214145466,2.8695652173913118
92,930,4.70360688424098,4.980914801774418,4.47383293003525,4.542629588886829,5.003628195937864,3.2731182795698714,2.5238652753731383,2.8817204301075208
93,940,4.966008018304181,5.223568554343771,4.6914565018972,5.088527011026606,5.533971862221907,3.9042553191489375,2.74682612679715,3.425531914893611
94,950,4.820420657540159,5.049914282527034,4.498072438371523,4.588355859161386,4.969004812917248,3.336842105263159,2.6331274585433526,2.8421052631578902
95,960,4.79568199054951,5.074947705873129,4.563485156669131,4.485395732461256,4.894791666666663,3.325000000000003,2.6058618625743706,2.791666666666657
96,970,4.931197234537363,5.274680495850355,4.577546311829117,5.190443793760476,5.6079762844420955,4.206185567010312,2.683142115423071,3.5154639175257785
97,980,5.834673467550624,7.08163264930127,4.408163265542971,5.579793426162378,5.987629260819617,4.408163265306122,2.783281703521493,3.8163265306122582
98,990,4.890329544155862,5.174587750861008,4.609018509633998,5.005436231463249,5.465181667420477,4.0404040404040416,2.682662928792696,3.3232323232323324
99,1000,4.956318684808827,5.413473036356663,4.63072777639907,5.3318424719795665,5.713399014778318,4.27,2.66926059143804,3.569999999999993
